○ b 景 延 广 e m 延 广 n 广 ， 字 航 川 ， 陕 州 人 也 。 父 建 善 射 ， 尝 教 广 曰 “ 射 不 入 铁 ， 不 如 不 发 ” 由 是 广 以 挽 强 见 称	10	PER	PER	1
张 鲁 字 公 祺 ， 沛 国 丰 人 也 。 祖 父 b 陵 e ， 客 蜀 ， 学 道 鹄 鸣 山 中 ， 造 作 道 书 以 惑 百 姓 ， 从 受 道 者 出 五 斗 米 ， 故 世 号 m 米 贼 n 。 死 ， 子 衡 行 其 道	6	PER	PER	1
共 王 崩 ， 子 懿 王 囏 立 。 懿 王 之 时 ， 王 室 遂 衰 ， 诗 人 作 刺 。 懿 王 崩 ， 共 王 弟 辟 方 立 ， 是 为 孝 王 。 孝 王 崩 ， 诸 侯 复 立 懿 王 m 太 子 燮 n ， 是 为 b 夷 王 e 。	17	PER	PER	1
冬 十 月 ， 到 黎 阳 ， 为 子 整 与 谭 结 婚 。 尚 闻 公 北 ， 乃 释 平 原 还 邺 。 m 东 平 n b 吕 旷 e 、 吕 翔 叛 尚 ， 屯 阳 平 ， 率 其 众 降 ， 封 为 列 侯 。	31	LOC	PER	1
怀 公 四 年 ， 庶 长 晁 与 大 臣 围 怀 公 ， 怀 公 自 杀 。 怀 公 太 子 曰 昭 子 ， 蚤 死 ， 大 臣 乃 立 b 太 子 昭 子 e 之 子 ， 是 为 m 灵 公 n 。 公 ， 怀 公 孙 也 。	12	PER	PER	1
辛 巳 ， 立 皇 子 冏 为 清 河 王 。 m 吴 n 将 b 诸 葛 瑾 e 、 张 霸 等 寇 襄 阳 ， 抚 军 大 将 军 司 马 宣 王 讨 破 之 ， 斩 霸 ， 征 东 大 将 军 曹 休 又 破 其 别 将 於 寻 阳	5	ORG	PER	1
帝 盘 庚 崩 ， 弟 小 辛 立 ， 是 为 帝 小 辛 。 帝 小 辛 立 ， 殷 复 衰 。 百 姓 思 盘 庚 ， 乃 作 盘 庚 三 篇 。 m 帝 n 小 n 辛 n 崩 ， 弟 b 小 乙 e 立 ， 是 为 帝 乙 。	39	PER	PER	1
走 而 追 之 ， 以 逸 待 劳 ， 全 胜 之 道 也 ” 五 月 ， 太 白 昼 见 。 m 孙 权 n 入 居 巢 湖 口 ， 向 合 肥 新 城 ， 又 遣 将 b 陆 议 e 、 孙 韶 各 将 万 馀 人 入 淮 、 沔	5	PER	PER	1
乃 易 其 绿 衣 ， 更 为 绯 衣 ， 谒 常 山 b 李 弘 规 e m 弘 规 n ， 规 进 之 赵 王 王 镕 ， 镕 留 为 从 事 。 其 后 张 文 礼 弑 镕 自 立 ， 遣 鏻 聘 唐 庄 宗 于 太 原	10	PER	PER	1
夏 四 月 庚 子 ， 司 徒 韩 暨 薨 。 壬 寅 ， 分 m 沛 国 n 萧 、 相 、 竹 邑 、 符 离 、 蕲 、 b 铚 e 、 龙 亢 、 山 桑 、 洨 、 虹 〔 洨 音 胡 交 反 。 虹 音 绛 。 〕 十 县 为 汝 阴 郡	27	LOC	LOC	1
赵 衰 其 后 也 。 b 恶 来 e 革 者 ， 蜚 廉 子 也 ， 蚤 死 。 有 子 曰 m 女 防 n 。 防 生 旁 皋 ， 旁 皋 生 太 几 ， 太 几 生 大 骆 ， 大 骆 生 非 子	12	PER	PER	1
燕 既 尽 降 齐 城 ， 唯 独 m 莒 n 、 即 墨 不 下 。 燕 军 闻 b 齐 王 e 在 ， 并 兵 攻 之 。 淖 齿 既 杀 湣 王 於 ， 因 坚 守 ， 距 燕 军 ， 数 年 不 下	31	LOC	PER	1
乙 卯 ， 冀 王 朱 友 谦 为 同 州 东 面 行 营 招 讨 使 。 刘 知 俊 奔 于 岐 。 丹 州 军 乱 ， 逐 其 刺 史 宋 知 诲 。 秋 七 月 ， 商 州 军 乱 ， 逐 其 m 刺 n 史 n b 李 稠 e ， 稠 奔 于 岐	0	JOB	PER	1
礼 下 贤 者 ， 日 中 不 暇 食 以 待 士 ， 士 以 此 多 归 之 。 伯 夷 、 b 叔 齐 e 在 m 孤 竹 n ， 闻 西 伯 善 养 老 ， 盍 往 归 之	8	LOC	PER	1
太 祖 表 度 为 武 威 将 军 ， 封 永 宁 乡 侯 ， 度 曰 “ 我 王 辽 东 ， 何 永 宁 也 ” 藏 印 绶 武 库 。 b 度 e 死 ， 子 康 嗣 位 ， 以 永 宁 乡 侯 封 弟 m 恭 n 。 是 岁 建 安 九 年 也 。	18	PER	PER	1
七 日 ， 子 如 等 至 邺 ， 众 人 以 事 势 已 决 ， 无 敢 异 言 。 八 日 ， 杨 愔 书 中 旨 ， 以 m 魏 襄 城 n b 王 旭 e 并 司 空 公 潘 相 乐 、 侍 中 张 亮 、 黄 门 赵 彦 深 入 通 奏 事 。	16	LOC	PER	1
时 穆 子 容 为 巡 省 使 ， 叹 曰 “ 古 人 有 言 ： 闻 伯 夷 之 风 ， 贪 夫 廉 ， 懦 夫 有 立 。 初 ， b 述 祖 e 父 为 光 州 ， 於 m 城 南 n 小 山 起 斋 亭 ， 刻 石 为 记 。	8	LOC	PER	1
公 之 自 舞 阴 还 也 ， 南 阳 、 章 陵 诸 县 复 叛 为 绣 ， 公 遣 曹 洪 击 之 ， 不 利 ， 还 屯 叶 ， 数 为 绣 、 表 所 侵 。 冬 十 一 月 ， b 公 e 自 南 征 ， 至 m 宛 n 。 表 将 邓 济 据 湖 阳	13	LOC	PER	1
绣 奔 穰 ， 与 刘 表 合 。 b 公 e 谓 诸 将 曰 “ 吾 降 张 绣 等 ， 失 不 便 取 其 质 ， 以 至 於 此 。 吾 知 所 以 败 。 诸 卿 观 之 ， 自 今 已 后 不 复 败 矣 ” 遂 还 m 许 n 。	13	LOC	PER	1
十 七 年 而 帝 舜 崩 。 三 年 丧 毕 ， 禹 辞 辟 舜 之 子 商 均 於 阳 城 。 天 下 诸 侯 皆 去 商 均 而 朝 禹 。 b 禹 e 於 是 遂 即 天 子 位 ， 南 面 朝 天 下 ， 国 号 曰 夏 后 ， 姓 m 姒 氏 n 。	38	PER	PER	1
晞 曰 “ 道 路 传 言 ， 车 驾 将 行 ” 帝 曰 “ 库 莫 奚 南 侵 ， 我 未 经 亲 戎 ， 因 此 聊 欲 习 武 ” 晞 曰 “ 銮 驾 巡 狩 ， 为 复 可 尔 ， 若 轻 有 驱 使 ， 恐 天 下 失 望 ” 帝 曰 “ 此 懦 夫 常 虑 ， 吾 自 当 临 时 斟 酌 ” 帝 使 m 斋 帅 n b 裴 泽 e 、 主 书 蔡 晖 伺 察 群 下 ， 好 相 诬 枉 ， 朝 士 呼 为 裴 、 蔡	0	JOB	PER	1
m 李 浑 n b 浑 e ， 字 季 初 ， 赵 郡 柏 人 人 也 。 曾 祖 灵 ， 魏 巨 鹿 公 。 父 遵 ， 魏 冀 州 征 东 府 司 马 ， 京 兆 王 愉 冀 州 起 逆 ， 害 遵 。 以 父 死 王 事 ， 除 给 事 中 。	3	PER	PER	1
二 月 癸 卯 ， 以 大 中 大 夫 b 韩 暨 e 为 m 司 徒 n 。 癸 丑 ， 月 犯 心 距 星 ， 又 犯 心 中 央 大 星 。 夏 四 月 庚 子 ， 徒 暨 薨	2	JOB	PER	1
李 景 使 掌 亲 军 ， 以 为 武 昌 军 节 度 使 。 周 师 征 淮 ， 先 遣 李 谷 攻 自 寿 春 ， m 景 n 遣 将 b 刘 彦 贞 e 拒 周 兵 ， 以 仁 赡 为 清 淮 军 节 度 使 ， 镇 寿 州	5	PER	PER	1
卷 六 十 二 · 管 晏 列 传 第 二 b 管 仲 e m 夷 吾 n 者 ， 颍 上 人 也 。 少 时 常 与 鲍 叔 牙 游 ， 鲍 叔 知 其 贤 。 仲 贫 困 ， 常 欺 鲍 叔 ， 鲍 叔 终 善 遇 之 ， 不 以 为 言	10	PER	PER	1
周 师 连 破 紫 金 诸 寨 。 景 达 虽 为 元 帅 ， 兵 事 皆 决 于 b 陈 觉 e m 觉 n 。 与 朱 元 素 有 隙 ， 以 元 李 守 贞 客 ， 反 覆 难 信 ， 景 遣 大 将 杨 守 忠 代 元 ， 且 召 之	10	PER	PER	1
哀 王 立 三 月 ， 弟 叔 袭 杀 哀 王 而 自 立 ， 是 为 思 王 。 思 王 立 五 月 ， 少 弟 嵬 攻 杀 思 王 而 自 立 ， 是 为 m 考 王 n 。 此 三 王 皆 b 定 王 e 之 子 。	3	PER	PER	1
中 书 用 唐 故 事 ， 拜 b 延 朗 e 特 进 、 工 部 尚 书 ， 充 诸 道 盐 铁 转 运 等 使 ， 兼 m 判 户 部 度 支 事 n 。 诏 以 朗 充 三 司 使 ， 班 在 宣 徽 使 下 。 三 司 置 使 自 此 始 。	14	JOB	PER	1
王 自 洛 阳 南 征 羽 ， 未 至 ， 晃 攻 羽 ， 破 之 ， m 羽 n 走 ， 仁 围 解 。 王 军 摩 陂 。 二 十 五 年 春 正 月 ， 至 洛 阳 。 b 权 e 击 斩 ， 传 其 首 。	29	PER	PER	1
坐 子 世 宝 与 通 直 散 骑 侍 郎 彭 贵 平 因 酒 醉 诽 谤 ， 妄 说 图 谶 ， 有 司 奏 当 死 ， 诏 并 宥 之 。 b 坦 e 配 北 营 州 ， 死 m 配 所 n 。 元 斌 ， 字 善 集 ， 祖 魏 献 文 皇 帝	21	LOC	PER	1
四 十 五 年 ， 五 大 夫 贲 攻 韩 ， 取 十 城 。 叶 阳 君 悝 出 之 国 ， 未 至 而 死 。 四 十 七 年 ， b 秦 e 攻 韩 上 党 ， 上 党 降 m 赵 n ， 因 攻 ， 发 兵 击 ， 相 距	32	ORG	ORG	1
康 公 立 十 二 年 卒 ， 子 共 公 立 。 共 公 二 年 ， 晋 赵 穿 弑 其 君 灵 公 。 三 年 ， 楚 庄 王 彊 ， 北 兵 至 雒 ， 问 周 鼎 。 b 共 公 e 立 五 年 卒 ， 子 m 桓 公 n 立 。	12	PER	PER	1
武 王 病 。 天 下 未 集 ， 群 公 惧 ， 穆 卜 ， 周 公 乃 祓 斋 ， 自 为 质 ， 欲 代 武 王 ， 武 王 有 瘳 。 后 而 崩 ， m 太 子 诵 n 代 立 ， 是 为 b 成 王 e 。	17	PER	PER	1
后 莹 病 将 卒 ， 告 于 契 丹 ， 愿 以 尸 还 中 国 ， 契 丹 许 之 。 及 卒 ， 遣 易 从 护 其 丧 南 归 。 太 祖 怜 之 ， 赠 b 莹 e 太 傅 ， 葬 于 m 华 阴 n 。 ○ 冯 玉	21	LOC	PER	1
克 用 阳 诺 而 不 行 。 明 年 ， b 孟 方 立 e 死 ， 其 弟 m 迁 n 立 。 大 顺 元 年 ， 克 用 击 破 孟 ， 取 邢 、 洺 、 磁 三 州 ， 乃 遣 安 金 俊 攻 赫 连 铎 于 云 州	18	PER	PER	1
惠 公 立 十 年 卒 ， 子 悼 公 立 。 b 悼 公 e 二 年 ， 齐 臣 田 乞 弑 其 君 孺 子 ， 立 其 兄 m 阳 生 n ， 是 为 公 。 六 年 ， 吴 败 齐 师 。 齐 人 弑 公 ， 立 其 子 简 公	4	PER	PER	1
冬 十 月 ， 殄 夷 将 军 田 豫 帅 众 讨 吴 将 周 贺 於 成 山 ， 杀 贺 。 十 一 月 丙 寅 ， 太 白 昼 见 。 有 星 孛 于 翼 ， 近 太 微 上 将 星 。 庚 寅 ， m 陈 思 王 n b 植 e 薨	43	PER	PER	1
周 广 顺 三 年 ， 其 子 杰 自 契 丹 逃 归 ， 玉 惧 ， 以 忧 卒 。 ○ b 卢 质 e m 质 n ， 字 子 徵 ， 河 南 人 也 。 父 望 ， 唐 司 勋 郎 中 。 幼 聪 惠 ， 善 属 文	10	PER	PER	1
五 月 ， b 景 e 下 令 去 帝 号 ， 称 国 主 ， 奉 m 周 n 正 朔 ， 时 显 德 五 年 也 。 初 ， 孙 晟 使 于 ， 留 不 遣 ， 而 世 宗 问 晟 江 南 虚 实 ， 不 对 ， 世 宗 怒 ， 杀 晟	1	ORG	PER	1
攻 陷 同 州 ， 以 为 同 州 防 御 使 。 是 时 ， 天 子 在 蜀 ， 诸 镇 会 兵 讨 贼 。 温 数 为 河 中 王 重 荣 所 败 ， 屡 请 益 兵 于 巢 ， m 巢 n 中 尉 b 孟 楷 e 抑 而 不 通	26	PER	PER	1
李 鏻 ， 唐 宗 室 子 也 。 其 伯 父 b 阳 e 事 唐 ， 咸 通 间 为 m 给 事 中 n 。 鏻 少 举 进 士 ， 累 不 中 ， 客 河 朔 间 ， 自 称 清 海 军 掌 书 记 ， 谒 定 州 王 处 直 ， 处 直 不 为 礼	2	JOB	PER	1
王 益 怒 ， 遣 人 告 枢 密 使 蒋 玄 晖 与 何 太 后 私 通 ， 杀 玄 晖 而 焚 之 ， 遂 弑 太 后 于 积 善 宫 。 又 杀 宰 相 柳 璨 ， m 太 常 卿 n b 张 延 范 e 车 裂 以 徇	0	JOB	PER	1
公 曰 “ 可 矣 ” 乃 皆 上 马 。 时 骑 不 满 六 百 ， 遂 纵 兵 击 ， 大 破 之 ， 斩 丑 。 良 、 丑 皆 绍 名 将 也 ， 再 战 ， 悉 禽 ， 绍 军 大 震 。 b 公 e 还 军 m 官 渡 n 。 绍 进 保 阳 武	13	LOC	PER	1
饑 穷 稍 甚 ， 尚 书 郎 以 下 ， 自 出 樵 采 ， 或 饑 死 墙 壁 间 。 太 祖 乃 迎 天 子 都 许 。 暹 、 奉 不 能 m 奉 n 王 法 ， 各 出 奔 ， 寇 徐 、 扬 间 ， 为 b 刘 备 e 所 杀	29	PER	PER	1
百 姓 昭 明 ， 合 和 万 国 。 乃 命 羲 、 和 ， 敬 顺 昊 天 ， 数 法 日 月 星 辰 ， 敬 授 民 时 。 分 命 羲 仲 ， 居 b 郁 夷 e ， 曰 m 旸 谷 n 。 敬 道 日 出 ， 便 程 东 作	4	LOC	LOC	1
亦 不 废 申 侯 之 女 子 为 骆 適 者 ， 以 和 西 戎 。 秦 嬴 生 秦 侯 。 秦 侯 立 十 年 ， 卒 。 生 公 伯 。 b 公 伯 e 立 三 年 ， 卒 。 生 m 秦 仲 n 。	12	PER	PER	1
像 还 ， 迁 散 骑 常 侍 。 青 龙 二 年 春 ， 追 谥 b 后 e 兄 m 俨 n 曰 安 城 乡 穆 侯 。 夏 ， 吴 贼 寇 扬 州 ， 以 像 为 伏 波 将 军 ， 持 节 监 诸 将 东 征 ， 还 ， 复 为 射 声 校 尉	33	PER	PER	1
当 于 阵 上 喝 坐 使 归 营 ” 又 谓 隐 帝 曰 “ 官 家 宫 中 无 事 ， 明 日 可 出 观 臣 战 ” 明 日 隐 帝 复 出 劳 军 ， b 彦 超 e 战 败 奔 m 兖 州 n ， 隐 帝 遇 弑 于 北 郊 。	13	LOC	PER	1
玉 除 中 书 舍 人 卢 价 为 工 部 侍 郎 ， b 桑 维 翰 e m 维 翰 n 以 价 资 望 浅 为 不 可 ， 由 是 与 翰 有 隙 ， 翰 由 此 罢 相 。 玉 为 相 ， 四 方 贿 ， 积 赀 巨 万	10	PER	PER	1
穆 王 即 位 ， 春 秋 已 五 十 矣 。 王 道 衰 微 ， 穆 王 闵 文 武 之 道 缺 ， 乃 命 b 伯 [ B 1 7 H ] e 申 诫 太 仆 国 之 政 ， 作 m 《 [ B 1 7 H ] 命 》 n 。 复 宁 。	35	BOO	PER	1
是 岁 ， 黄 巢 出 蓝 田 关 ， 陷 蔡 州 。 节 度 使 秦 宗 权 叛 附 于 巢 ， 遂 围 陈 州 。 m 徐 州 n b 时 溥 e 为 东 南 面 行 营 兵 马 都 统 ， 会 东 诸 镇 兵 以 救 陈	16	LOC	PER	1
初 置 东 郡 。 冬 雷 。 六 年 ， b 韩 e 、 魏 、 赵 、 卫 、 楚 共 击 m 秦 n ， 取 寿 陵 。 出 兵 ， 五 国 兵 罢	32	ORG	ORG	1
冬 十 月 ， 步 度 根 部 落 大 人 戴 胡 阿 狼 泥 等 诣 并 州 降 ， 朗 引 军 还 。 十 二 月 ， b 公 孙 渊 e 斩 送 孙 权 所 遣 使 m 张 弥 n 、 许 晏 首 ， 以 渊 为 大 司 马 乐 浪 公 。	15	PER	PER	1
太 祖 验 其 印 文 伪 ， 以 书 示 行 周 。 彦 超 又 遣 人 南 结 b 李 昪 e m 昪 n ， 为 出 兵 攻 沭 阳 ， 为 周 兵 所 败 ， 而 刘 旻 攻 晋 、 绛 不 克 ， 解 去	10	PER	PER	1
诏 书 并 十 四 州 ， 复 为 九 州 。 夏 四 月 ， 至 邺 。 五 月 丙 申 ， 天 子 使 御 史 大 夫 郗 虑 持 节 策 命 b 公 e 为 m 魏 公 n 曰 ：	6	PER	PER	1
十 九 年 ， 王 为 西 帝 ， 齐 为 东 帝 ， 皆 复 去 之 。 吕 礼 来 自 归 。 齐 破 宋 ， 宋 王 在 魏 ， 死 温 。 任 鄙 卒 。 二 十 年 ， b 王 e 之 m 汉 中 n ， 又 之 上 郡 、 北 河	13	LOC	PER	1
b 李 玙 e ， 字 道 璠 ， 陇 西 成 纪 人 ， 凉 武 昭 王 暠 之 五 世 孙 。 父 韶 ， 并 有 重 名 於 魏 代 。 玙 温 雅 有 识 量 。 释 褐 太 尉 行 参 军 ， 累 迁 m 司 徒 右 长 史 n 。	14	JOB	PER	1
今 郡 境 尚 全 ， 吏 民 殷 富 ， 若 动 枹 鼓 ， 可 得 二 万 人 ， 以 此 诛 除 国 贼 ， 为 天 下 倡 先 ， 义 之 大 者 也 ” b 超 e 然 其 言 ， 与 洪 西 至 陈 留 ， 见 兄 m 邈 n 计 事	33	PER	PER	1
三 苗 在 江 淮 、 荆 州 数 为 乱 。 於 是 舜 归 而 言 於 帝 ， 请 流 共 工 於 幽 陵 ， 以 变 北 狄 。 放 b 驩 兜 e 於 m 崇 山 n ， 以 变 南 蛮 。 迁 三 苗 於 三 危 ， 以 变 西 戎	13	LOC	PER	1
帝 喾 溉 执 中 而 遍 天 下 ， 日 月 所 照 ， 风 雨 所 至 ， 莫 不 从 服 。 b 帝 喾 e 娶 陈 锋 氏 女 ， 生 放 勋 。 娶 娵 訾 氏 女 ， 生 m 挚 n 。 喾 崩 ， 而 代 立	12	PER	PER	1
是 时 ， 宋 齐 丘 为 洪 州 节 度 使 ， m 景 n 召 齐 丘 还 金 陵 ， 以 刘 彦 贞 为 神 武 统 军 ， b 刘 仁 赡 e 为 清 淮 军 节 度 使 ， 以 距 周 师	5	PER	PER	1
秦 王 政 立 二 十 六 年 ， 初 并 天 下 为 三 十 六 郡 ， 号 为 始 皇 帝 。 b 始 皇 帝 e 五 十 一 年 而 崩 ， 子 m 胡 亥 n 立 ， 是 为 二 世 皇 帝	12	PER	PER	1
m 禹 n 伤 先 人 父 b 鲧 e 功 之 不 成 受 诛 ， 乃 劳 身 焦 思 ， 居 外 十 三 年 ， 过 家 门 不 敢 入 。 薄 衣 食 ， 致 孝 于 鬼 神 。 卑 宫 室 ， 致 费 於 沟 淢	3	PER	PER	1
以 攻 龙 、 孤 、 庆 都 ， 还 兵 攻 汲 。 彗 星 复 见 西 方 十 六 日 。 夏 太 后 死 。 八 年 ， 王 弟 b 长 安 君 成 蟜 将 军 e 击 m 赵 n ， 反 ， 死 屯 留 ， 军 吏 皆 斩 死 ， 迁 其 民 於 临 洮	11	ORG	PER	1
五 月 戊 申 ， 幸 谯 。 壬 戌 ， 荧 惑 入 太 微 。 六 月 ， 利 成 郡 兵 蔡 方 等 以 郡 反 ， 杀 太 守 徐 质 。 遣 m 屯 骑 校 尉 n b 任 福 e 、 步 兵 校 尉 段 昭 与 青 州 刺 史 讨 平 之	0	JOB	PER	1
母 钟 氏 ， 父 名 泰 章 。 煜 尊 母 曰 圣 尊 后 。 立 妃 b 周 氏 e 为 m 国 后 n 。 封 弟 从 善 韩 王 ， 从 益 郑 王 ， 从 谦 宜 春 王 ， 从 度 昭 平 郡 公 ， 从 信 文 阳 郡 公 。 大 赦 境 内	2	JOB	PER	1
有 文 集 二 十 卷 。 子 顗 。 b 昕 e 母 清 河 崔 氏 ， 学 识 有 风 训 ， 生 九 子 ， 并 风 流 蕴 藉 ， 世 号 王 氏 九 龙 。 弟 m 晞 n ， 字 叔 朗 ， 小 名 沙 弥 。	18	PER	PER	1
初 ， 曹 仁 讨 关 羽 ， 屯 樊 城 ， 是 月 使 仁 围 宛 。 二 十 四 年 春 正 月 ， 仁 屠 宛 ， 斩 音 。 m 夏 侯 渊 n 与 刘 b 备 e 战 於 阳 平 ， 为 所 杀	29	PER	PER	1
卷 六 · 秦 始 皇 本 纪 第 六 秦 m 始 皇 帝 n 者 ， 秦 b 庄 襄 王 e 子 也 。 襄 王 为 秦 质 子 於 赵 ， 见 吕 不 韦 姬 ， 悦 而 取 之 ， 生 始 皇	3	PER	PER	1
令 温 m 牙 将 n b 邵 珂 e ， 素 骄 很 难 制 ， 令 温 夺 其 职 。 珂 闲 居 无 憀 ， 乃 阴 使 人 亡 入 契 丹 ， 言 贝 州 积 粟 多 而 无 兵 守 ， 可 取	0	JOB	PER	1
帝 疾 困 ， 遂 立 为 皇 后 。 齐 王 即 位 ， 尊 后 为 皇 太 后 ， 称 永 宁 宫 ， 追 封 谥 b 太 后 e 父 m 满 n 为 西 都 定 侯 ， 以 立 子 建 绍 其 爵 。 封 后 母 杜 为 郃 阳 君	25	PER	PER	1
秦 王 还 ， 从 太 原 、 上 郡 归 。 始 皇 帝 母 太 后 崩 。 赵 m 公 子 嘉 n 率 其 宗 数 百 人 之 代 ， 自 立 为 b 代 王 e ， 东 与 燕 合 兵 ， 军 上 谷 。 大 饑 。	17	PER	PER	1
十 年 ， 楚 怀 王 入 朝 秦 ， b 秦 e 留 之 。 薛 文 以 金 受 免 。 楼 缓 为 丞 相 。 十 一 年 ， m 齐 n 、 韩 、 魏 、 赵 、 宋 、 中 山 五 国 共 攻 ， 至 盐 氏 而 还	32	ORG	ORG	1
公 孙 度 字 升 济 ， 本 辽 东 襄 平 人 也 。 度 父 延 ， 避 吏 居 玄 菟 ， 任 度 为 郡 吏 。 时 玄 菟 太 守 b 公 孙 琙 e ， 子 m 豹 n ， 年 十 八 岁 ， 早 死	12	PER	PER	1
拜 克 用 大 同 军 防 御 使 。 居 久 之 ， 国 昌 出 击 党 项 ， m 吐 浑 n b 赫 连 铎 e 袭 破 振 武 。 克 用 闻 之 ， 自 云 州 往 迎 国 昌 ， 而 云 州 人 亦 闭 关 拒 之	5	ORG	PER	1
又 取 泗 州 。 周 师 步 骑 数 万 ， 水 陆 齐 进 ， 军 士 作 《 檀 来 》 之 歌 ， 声 闻 数 十 里 。 十 二 月 ， 屯 于 m 楚 州 n 之 b 北 门 e 。 交 泰 元 年 正 月 ， 大 赦 改 元	27	LOC	LOC	1
百 姓 怀 之 ， 多 徙 而 保 归 焉 。 周 道 之 兴 自 此 始 ， 故 诗 人 歌 乐 思 其 德 。 b 公 刘 e 卒 ， 子 m 庆 节 n 立 ， 国 於 豳 。 节 卒 ， 子 皇 仆 立 。 皇 仆 卒 ， 子 差 弗 立	12	PER	PER	1
帝 乙 立 ， 殷 益 衰 。 帝 乙 长 子 曰 微 子 启 ， 启 母 贱 ， 不 得 嗣 。 少 子 辛 ， 辛 母 正 后 ， 辛 为 嗣 。 帝 乙 崩 ， 子 辛 立 ， 是 为 m 帝 辛 n ， 天 下 谓 之 b 纣 e 。	17	PER	PER	1
卷 二 十 八 · 列 传 第 二 十 元 坦 ， 祖 魏 献 文 皇 帝 ， 咸 阳 王 禧 第 七 子 。 m 禧 n 诛 后 ， 兄 翼 、 b 树 e 等 五 人 相 继 南 奔 ， 故 坦 得 承 袭 ， 改 封 敷 城 王 。	36	PER	PER	1
襄 王 乃 赐 晋 文 公 珪 鬯 弓 矢 ， 为 伯 ， 以 河 内 地 与 晋 。 二 十 年 ， 晋 文 公 召 襄 王 ， b 襄 王 e 会 之 河 阳 、 m 践 土 n ， 诸 侯 毕 朝 ， 书 讳 曰 “ 天 王 狩 于 河 阳 ” 。	13	LOC	PER	1
死 之 日 ， 朝 野 骇 惋 。 赠 大 司 马 、 司 徒 公 、 尚 书 令 ， 谥 曰 忠 。 子 晔 嗣 。 m 破 六 韩 常 n ， 字 b 保 年 e ， 附 化 人 ， 匈 奴 单 于 之 裔 也 。	17	PER	PER	1
李 景 使 掌 亲 军 ， 以 为 武 昌 军 节 度 使 。 周 师 征 淮 ， 先 遣 李 谷 攻 自 寿 春 ， 景 遣 m 将 n b 刘 彦 贞 e 拒 周 兵 ， 以 仁 赡 为 清 淮 军 节 度 使 ， 镇 寿 州	0	JOB	PER	1
配 兄 子 荣 守 东 门 ， 夜 开 门 内 太 祖 兵 ， 与 配 战 城 中 ， 生 禽 配 。 配 声 气 壮 烈 ， 终 无 挠 辞 ， 见 者 莫 不 叹 息 。 遂 斩 之 。 b 高 幹 e m 幹 n 以 并 州 降 ， 复 以 为 刺 史 。	4	PER	PER	1
帝 颛 顼 生 子 曰 穷 蝉 。 颛 顼 崩 ， 而 玄 嚣 之 孙 高 辛 立 ， 是 为 帝 喾 。 帝 喾 高 辛 者 ， 黄 帝 之 曾 孙 也 。 m 高 n 辛 n 父 曰 b 蟜 极 e ， 极 父 曰 玄 嚣 ， 玄 嚣 父 曰 黄 帝	3	PER	PER	1
於 是 以 久 不 雨 ， 策 免 司 空 刘 弘 而 卓 代 之 ， 俄 迁 太 尉 ， 假 节 钺 虎 贲 。 遂 废 m 帝 n 为 b 弘 农 王 e 。 寻 又 杀 王 及 何 太 后 。 立 灵 少 子 陈 留 王 ， 是 为 献	17	PER	PER	1
今 释 弗 击 ， 此 所 谓 养 虎 自 遗 患 也 ” 汉 王 听 之 。 汉 五 年 ， 汉 王 乃 追 b 项 王 e 至 m 阳 夏 n 南 ， 止 军 ， 与 淮 阴 侯 韩 信 、 建 成 侯 彭 越 期 会 而 击 楚 军	13	LOC	PER	1
帝 太 庚 崩 ， 子 帝 小 甲 立 。 帝 小 甲 崩 ， 弟 雍 己 立 ， 是 为 帝 雍 己 。 殷 道 衰 ， 诸 侯 或 不 至 。 帝 雍 己 崩 ， 弟 m 太 戊 n 立 ， 是 为 b 帝 太 戊 e 。 戊 立 伊 陟 为 相	17	PER	PER	1
孔 子 正 夏 时 ， 学 者 多 传 夏 小 正 云 。 自 虞 、 夏 时 ， 贡 赋 备 矣 。 或 言 b 禹 e 会 诸 侯 江 南 ， 计 功 而 崩 ， 因 葬 焉 ， 命 曰 m 会 稽 n 。 稽 者 ， 会 计 也 。	21	LOC	PER	1
范 遂 以 勃 海 兵 助 瓒 ， 破 青 、 徐 黄 巾 ， 兵 益 盛 。 进 军 界 桥 。 以 严 纲 为 冀 州 ， b 田 楷 e 为 m 青 州 n ， 单 经 为 兖 州 ， 置 诸 郡 县	22	LOC	PER	1
陈 觉 ， 齐 丘 党 也 ， 与 b 严 续 e m 续 n 素 有 隙 。 觉 尝 奉 使 周 ， 还 言 世 宗 以 江 南 不 即 听 命 者 ， 之 谋 ， 劝 景 诛 以 谢 罪 。 景 疑 之 ， 谟 因 请 使 于 周 ， 验 其 事	10	PER	PER	1
秦 二 世 元 年 七 月 ， 陈 涉 等 起 大 泽 中 。 其 九 月 ， m 会 稽 守 n b 通 e 谓 梁 曰 “ 江 西 皆 反 ， 此 亦 天 亡 秦 之 时 也 。 吾 闻 先 即 制 人 ， 后 则 为 人 所 制	0	JOB	PER	1
三 年 薨 ， 追 赠 卫 将 军 ， 改 封 魏 昌 县 ， 谥 曰 贞 侯 。 子 畅 嗣 。 又 封 畅 弟 温 、  韦 、 b 艳 e 皆 为 m 列 侯 n 。 四 年 ， 改 逸 、 俨 本 封 皆 曰 魏 昌 侯 ， 谥 因 故	6	PER	PER	1
